Video Link,Video Views,Video Title,Channel URL,Creator Name,Creator Gender,Total Channel Subcribers,Total Chanel Views,Duration of Video,Duration in Seconds,Date of Video Upload,No of Likes,Language of the Video,Subtitle,Video Description,Hashtags,No of Comments,Date of the Last Comment,Maximum Quality of the Video,No of Videos the Channel,No of Playlist,Premiered or Not,Community Engagement (Posts per week),Intern Who Collected the Data
https://youtu.be/tERFbEtkv0k,"995,293",England Legends VS West Indies Legends,https://www.youtube.com/channel/UCYnMzKK6hcpnlRCxGnPwk6Q,Colors Cineplex,Male,7300000,"248,446,803",00:13:58,838.00,9/18/2022,2800,Hindi,No,Yes,3,328,9/21/2022,1080,500,20,No,2,Adarsh
https://youtu.be/tG2GJZcBKOE,"17,579,589",A Day in the Life of a Minimalist,https://www.youtube.com/c/MattDAvella/featured,MattDAvella,Male,3510000,258191327,00:07:33,453.00,10/16/2018,500000,English,Yes,Yes,0,20632,9/23/2022,1080,399,15,No,0,Aakash Dodia
https://youtu.be/tnF_JvV2j8A,"1,535,947",I jacob thomas ips,https://www.youtube.com/channel/UCpp_oKgF30vkhF1WDcX64mg,Sajan Scaria,Male,1640000,1232900462,00:06:56,416.00,1/8/2019,12000,Malayalam,No,Yes,2,930,9/28/2020,1080,13000,7,No,0,Sanjay Lakshmanan
https://youtu.be/Tru9NqcMZoQ,"1,778,224",EVARINI ADAGANU Video Song - Sita Ramam (Telugu) Dulquer Mrunal Vishal,https://www.youtube.com/c/SonyMusicSouth,Sony Music South,N/A,12900000,7518055979 ,00:02:40,160.00,9/21/2022,201,Telugu,No,Yes,0,2540,9/25/2022,1080,457,17,Yes,0,Sanjay Lakshmanan
https://youtu.be/tSdJOhdh1iM,"959,141",Ghor Kalyug Hai Bhai! Kya Karein?,https://www.youtube.com/channel/UCzdMY6Qsv9CrsNCPgtZlrIw,TRS Clips ?????,N/A,421000,36701035,00:04:50,290.00,3/9/2022,38000,Hindi,No,No,3,1319,9/25/2022,1080,538,19,No,4,Harshit Prajapat
https://youtu.be/tYf0BoFe9D8,"344,612,216",100 Days Building A Modern Underground Hut With A Grass Roof And A Swimming Pool,(14) Mr.Heang Update - YouTube,Mr. Heang Update,Male,7150000,"1,185,376,268 ",00:20:16,"1,216.00",5/5/2022,3300000,N/A,No,Yes,0,81335,9/23/2022,1080,21,1,No,0,Aakash Dodia
https://youtu.be/TZgyeEE2hx4,"12,757,453",MIDDLE CLASS RESTAURANT PROBLEMS : STAND UP COMEDY -Kenny Sebastian,https://www.youtube.com/c/KennySebastian,Kenny Sebastian,Male,220000,288001029,00:07:24,444.00,7/13/2015,206000,English,Yes,Yes,0,2453,9/28/2021,1080,257,20,No,0,Sanjay Lakshmanan
https://youtu.be/UAhi9TlpDYQ,"578,539",Journey to the Andromeda Galaxy Faster Than the Speed of Light! (4K),https://www.youtube.com/c/V101Science,V101Science,N/A,698000,89909868,00:08:44,524.00,4/8/2022,11000,English,Yes,Yes,1,625,9/24/2022,2160,133,24,No,2,Harshit Prajapat
https://youtu.be/Uc4_jMrB0iw,"280,543","V-24 | MALAYSIA FOR ESL ONE! - DAY 1 VLOG | ft MortaL, Thug | Life Uncut",https://www.youtube.com/c/sc0utOP,Tanmay Singh,Male,4510000,545401335,00:08:40,520.00,8/30/2022,35000,Hindi,No,Yes,0,512,9/18/2022,1080,865,5,No,1,Thinesh
https://youtu.be/UEVfwDpxTRk,"13,658,451",5 CRAZIEST Convict Reactions To A Life Sentence,https://www.youtube.com/c/Courtroom,Court Room,Male,58200,25531376,00:09:40,580.00,6/12/2022,75000,English,Yes,Yes,0,9417,9/23/2022,1080,7,0,No,0,Aakash Dodia
https://youtu.be/uI28nolXB-Q,"16,370",Hidden Village Of Sikkim / RANIDHUNGA TREK / Tour Guide / West Sikkim/ Day-4,https://www.youtube.com/channel/UCQ9xZBXdzb_e421/09/2022PaJiZJkA/featured,Vlogon With Prashant,Male,133000,9718165,00:26:08,"1,568.00",9/18/2022,716,Hindi,No,Yes,1,100,9/24/2022,1080,124,11,No,1,Jaimo
https://youtu.be/ulB42akJKBY,"10,563",India's Maharajas Beyond Dancing Girls & Elephants by Manu S Pillai,https://www.youtube.com/c/SarmayaArtsFoundation,Sarmaya Arts Foundation,N/A,4100,321052,00:55:11,"3,311.00",2/5/2022,9407,English,Yes,Yes,0,27,9/28/2021,1080,237,20,No,4,Sanjay Lakshmanan
https://youtu.be/UPdd5fb62og,"456,281","Conscious Planet - The Way Forward | Shri Narendra Modi & Sadhguru | 5 June, 11 AM IST - LIVE",https://www.youtube.com/c/sadhguru,Sadhguru,Male,10500000,1312107043,00:48:50,"2,930.00",6/5/2022,23000,English,Yes,Yes,2,942,9/25/2022,1080,2612,155,No,23,Harshit Prajapat
https://youtu.be/uPxkrGL0l7U,"9,641,706",Unboxing the Tesla Electro Phone!,https://www.youtube.com/c/Mrwhosetheboss,Arun Maini,Male,11700000,1952330303,00:15:45,945.00,8/27/2022,352000,English,Yes,Yes,0,12302,9/25/2022,2160,1450,19,No,0,Harshit Prajapat
https://youtu.be/UtMMjXOlRQc,"1,059,821",i created malware with Python (it's SCARY easy!!),https://www.youtube.com/c/NetworkChuck,NetworkChuck,Male,2490000,120415756,00:25:17,"1,517.00",5/16/2022,42000,English,Yes,Yes,3,1780,9/25/2022,2160,318,35,No,0,Harshit Prajapat
https://youtu.be/uUESQgxm2Po,"91,570",How She Got Digital Marketing Internship While Studying!,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,00:18:00,"1,080.00",7/11/2022,5000,Tamil,No,Yes,0,298,9/17/2022,2160,452,14,No,2,Thinesh
https://youtu.be/uV0F8LcU120,"31,110,511",Thiruvonam Karikku Comedy,https://www.youtube.com/c/Karikku_Fresh,Karikku Fresh,N/A,8460000,1314522853,00:23:38,"1,418.00",8/31/2020,1000000,English,No,Yes,3,39000,10/9/2022,1080,116,7,No,0,Sanjay Lakshmanan
https://youtu.be/Vca9hKFXz7E,"144,271","Mr. Immortal, The Leader & Jennifer's Blood | She-Hulk Episode 6 Breakdown | SuperSuper",https://www.youtube.com/c/SuperSuperOfficial,Aman Sinha,Male,503000,"273,041,675",00:06:56,416.00,9/22/2022,5300,Hindi,No,Yes,1,189,9/22/2022,1080,2000,15,No,2,Adarsh
https://youtu.be/VJwoSfTOhyM,"429,759,848",Water Bottle Flip 2 | Dude Perfect,https://www.youtube.com/c/DudePerfect,Dude Perfect,Company,58200000,14915229175,00:04:57,297.00,21/11/2017,3000000,English,Yes,Yes,0,88000,9/23/2022,1080,300,20,No,1,Shashank
https://youtu.be/vM4jaFUjWtA,"600,027",The PERFECT Posture Routine To Get Your Sh*t Together! (GROW TALLER),https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:12:57,777.00,8/8/2022,36000,Tamil,No,Yes,0,666,9/17/2022,1080,123,0,No,1,Thinesh
https://youtu.be/VNnZ5H3SmS4,"83,827,880","MOST POPULAR FOOD FOR ASMR with STEPHANIE SOO (Honeycomb, Aloe Vera, Tanghulu, Macarons)",https://www.youtube.com/c/ZachChoi,Zach Choi ASMR ,Male,14300000,2555907527,00:08:13,493.00,5/24/2019,1200000,English,No,Yes,0,54917,9/23/2022,1440,676,16,No,1,Aakash Dodia
https://youtu.be/VPFGqmFTKSM,"1,648,058",Why are GIANT Edtech companies FAILING in India? : Edtech Crash Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:17:35,"1,055.00",10/06/2022,54752,English,Yes,Yes,6,3300,9/21/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/vzKLRYrB0Ck,"33,554,670","BHAI MERE BHAI: Sourav Joshi, Sahil Joshi, Piyush Joshi | Saaj Bhatt | Amjad Nadeem Aamir",(2) Sourav Joshi Vlogs - YouTube,Sourav Joshi,Male,17200000,6412263662,00:03:09,189.00,2/28/2022,1900000,Hindi,No,Yes,0,115985,9/23/2022,1080,1000,0,No,0,Aakash Dodia
https://youtu.be/w_5OOc8eO88,"1,677,745",Scout & RANDOMS - Battlegrounds Mobile India | Best Of Scout : Ep 1,https://www.youtube.com/c/sc0utOP,Tanmay Singh,Male,4510000,545401335,00:08:18,498.00,5/6/2021,261000,Hindi,No,Yes,0,9600,9/1/2022,1080,865,5,No,1,Thinesh
https://youtu.be/W0_DPi0PmF0,"18,858,879",Hot Robot At SXSW Says She Wants To Destroy Humans | The Pulse,https://www.youtube.com/user/cnbc,CNBC ,Male,2810000,1160630639,00:02:37,157.00,3/16/2016,132000,English,Yes,Yes,0,27888,9/23/2022,1080,14000,150,No,3,Aakash Dodia
https://youtu.be/w15pCPU2-cA,"7,594,886",Nothing Phone (1) Indian Retail Unit Unboxing & First Impressions?A Breath of Fresh Air,https://www.youtube.com/c/TrakinTech,Arun Prabhudesai,Male,12300000,1877848720,00:13:25,805.00,12/07/2022,291841,Hindi,No,Yes,4,18000,9/23/2022,2160,3334,12,No,1,Shashank
https://youtu.be/W53wBlDU1Io,"7,144,006",USNS Charles Drew | I Phone Production in India | Tejas Export to | India Ban Chinese Mobile,(6) Khan GS Research Centre - YouTube,Khan Academy,Male,18000000,1762895161,00:15:33,933.00,8/10/2022,413000,Hindi,Yes,Yes,0,12911,9/23/2022,1080,351,35,No,0,Aakash Dodia
https://youtu.be/W9P_qUnMaFg,"1,076,966,242",Dynoro & Gigi D’Agostino - In My Mind,https://www.youtube.com/c/Allchillnation,All Chill Nation,Company,10600000,3800194701,00:03:04,184.00,22/07/2018,9100000,Italian,No,Yes,3,839000,9/23/2022,1080,2057,30,No,1,Shashank
https://youtu.be/wAg-2o7vyGc,"349,258",4 Levels of Empanadas: Amateur to Food Scientist | Epicurious,https://www.youtube.com/user/epicuriousdotcom,Epicurious,NA,4400000,1200886529,00:16:17,977.00,9/6/2022,6800,English,Yes,Yes,0,608,9/19/2022,1080,1342,99,No,2,Thinesh
https://youtu.be/WDa9XXoE-Lw,"21,613,155",Custom AIR FORCE 1 + GIVEAWAY ???? CARNAGE EDITION,https://www.youtube.com/c/CartooningClubHowtoDraw,Cartooning Club How to Draw,Company,3750000,894702308,00:05:27,327.00,14/03/2020,152000,English,Yes,Yes,2,5500,9/23/2022,1080,3316,96,No,18,Shashank
https://youtu.be/WfsHZN2Ii1k,"680,343",Sham | Marvel Studios' She-Hulk: Attorney at Law | Disney+,https://www.youtube.com/c/marvel,Marvel Entertainment,NA,1960000,5183991691,00:01:05,65.00,9/15/2022,20000,English,Yes,Yes,0,1687,9/20/2022,1080,8061,185,No,0,Thinesh
https://youtu.be/wH6cv8N0duo,"2,375,852",400M Run Women U20 at Kerala State Junior Athletics 2021,https://www.youtube.com/c/ARNSportsin/featured,ARN Sports,N/A,112000,32794028,00:04:03,243.00,12/23/2021,16000,English,Yes,Yes,28,131,9/25/2022,1080,627,69,No,2,Sanjay Lakshmanan
https://youtu.be/wh6o0PKYN8Q,"17,896,362",HOW FAT MAN WORKS ? | Nuclear Bomb ON Nagasaki | WORLD'S BIGGEST NUCLEAR BOMB | Learn from the base.,https://www.youtube.com/c/Learnfromthebase,VAISHAK,Male,338000,44260628,00:06:19,379.00,8/14/2021,207000,English,Yes,Yes,0,16271,9/25/2022,1080,18,0,No,0,Harshit Prajapat
https://youtu.be/WHwGJWOqET0,"7,556,481",Modern Family | 9 Times Lily Was Our Favorite Modern Family Character,https://www.youtube.com/c/peacocktv/featured,Peacock,Male,654000,305545606,00:07:30,450.00,10/12/2021,163000,English,Yes,Yes,0,1683,9/23/2022,1080,911,50,No,2,Aakash Dodia
https://youtu.be/WkmzcZeROSw,"92,521,774",How to Draw a Rose- Art for Beginners,https://www.youtube.com/c/Drawing4KidsHowtoDraw,Drawing 4 Kids How to Draw,Company,107000,13820988,00:01:52,112.00,26/10/2015,19000,English,Yes,Yes,0,0,N/A,720,108,78,No,1,Shashank
https://youtu.be/wLIkE82sK-o,"781,311",iphone 14 Pro - New Trend Setter in Market,https://www.youtube.com/c/GyanTherapy,Rakesh,Male,21400000,"374,454,044",00:10:24,624.00,9/16/2022,38000,Hindi,No,Yes,3,"1,636",9/23/2022,1080,915,8,No,4,Adarsh
https://youtu.be/Wn9iALMyS7c,"442,594",First Day at @Accenture Gurugram Office | Work From Office | Office Tour | Management Consultant,https://www.youtube.com/c/BeingIIITian,Harman Singh,Male,1470000,"10,789,777",00:15:07,907.00,9/18/2022,1700,Hindi,No,Yes,3,348,9/21/2022,1080,175,13,No,1,Adarsh
https://youtu.be/WnfqgKTz3fk,"730,041",Why is the USA manipulating India & the World about Russia-Ukraine war? : Geopolitical Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:15:09,909.00,11/03/2022,46920,English,Yes,Yes,9,3700,3/22/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/WP0X1R_z7yI,"1,080,487",How TATA motors' GENIUS STRATEGY is racing it past Hyundai & Suzuki in India? : Business Case study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:33,813.00,19/07/2022,38060,English,Yes,Yes,5,1800,9/19/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/wQA68Oqr1qE,"71,402,341",Cheating - Stand Up Comedy ft. Anubhav Singh Bassi,(2) Anubhav Singh Bassi - YouTube, Anubhav Singh Bassi,Male,3710000,228927954,00:12:10,730.00,4/24/2019,2400000,Hindi,No,Yes,0,31229,9/23/2022,1080,4,0,No,0,Aakash Dodia
https://youtu.be/wZOjoeOR2KM,"30,809",Hitchhiking Nomad ,https://www.youtube.com/c/HitchhikingNomad1,Maheen S,Male,528000,1980195,00:24:00,"1,440.00",9/21/2022,4851,Malayalam,No,Yes,0,345,9/25/2022,1080,754,22,No,0,Sanjay Lakshmanan
https://youtu.be/X2kjYdAJMIM,"3,353,627",Matrimony Paavangal | Parithabangal,https://www.youtube.com/c/Parithabangal,Gopi and Sudhakar,Male,3880000,562910909,00:15:02,902.00,3/18/2022,182000,Tamil,Yes,Yes,0,4089,9/20/2022,1080,260,15,No,4,Thinesh
https://youtu.be/x7QCBWGeoIw,"15,288,112","We Joint 2 Cars Together - 2 Engine, 2 Steering, 4x4 | Super Car ??",(8) MR. INDIAN HACKER - YouTube,Indian Hacker,Male,27600000,4759396644,00:31:21,"1,881.00",1/14/2022,1300000,Hindi,No,Yes,0,49954,9/23/2022,1080,826,35,No,0,Aakash Dodia
https://youtu.be/xBHPdNPehZY,"4,003,858",Kratos Kills Thor Family Scene 4K ULTRA HD - GOD OF WAR RAGNAROK,https://www.youtube.com/c/GameClipsHD,GameClips,N/A,3590000,1105793754,00:15:00,900.00,7/10/2022,22000,English,Yes,Yes,0,549,9/25/2022,2160,1121,0,No,0,Harshit Prajapat
https://youtu.be/X-CLMLrHcqU,"399,046",How India is fighting China in the Solar wars : Geopolitics Case Study,https://www.youtube.com/c/ThinkSchool,Ganesh Prasad,Male,2250000,134771915,00:13:56,836.00,14/12/2021,16358,English,Yes,Yes,5,706,9/23/2022,1080,171,7,Yes,8,Shashank
https://youtu.be/XH3Xu1-cvII,"131,753,564",Clash of Clans: Ride of the Hog Riders (Official TV Commercial),https://www.youtube.com/c/ClashOfClans,Clash Of Clans,Company,18600000,3660321100,00:01:00,60.00,11/05/2015,859000,English,Yes,Yes,0,22000,9/23/2022,1080,577,80,No,1,Shashank
https://youtu.be/xM1-ls37kCE,"215,168",FREE CUTTING DIET PLAN  - Full Day Of Eating For “Weight Loss” (10 KILOS!),https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:13:08,788.00,9/8/2022,16000,Tamil,No,Yes,0,1047,9/20/2022,1080,123,0,No,1,Thinesh
https://youtu.be/xMEwrttLakA,"124,746",The “SKINNY FAT” Solution - Should You Bulk or Cut First?,https://www.youtube.com/channel/UCjvd2JmIWGsEWPmLifUS4PA,Tharum Kumar,Male,366000,33220816,00:11:42,702.00,9/15/2022,7200,Tamil,No,Yes,0,729,9/20/2022,1080,123,0,No,1,Thinesh
https://youtu.be/xN_og8z5yQw,"28,866",I slept in a Jupe that lets you create a home anywhere. Just add land.,https://www.youtube.com/c/GarryTan,Garry Tan,Male,226000,6675270,00:19:11,"1,151.00",8/12/2021,808,English,Yes,Yes,0,108,9/25/2022,1080,135,3,No,0,Sanjay Lakshmanan
https://youtu.be/Xn7KWR9EOGQ,"23,001,596",Basics of Stock Market For Beginners Lecture 1 By CA Rachana Phadke Ranade,https://www.youtube.com/c/rachanaphadke,Rachna Randae,Female,3990000,203438090,01:35:07,"5,707.00",12/02/2019,574180,English,No,Yes,1,30000,9/23/2022,720,863,31,No,2,Shashank
https://youtu.be/xOrm6tH9kK0,"78,006",My mom not ready to leave from this falls | Apsarakonda Falls - All india trip,https://www.youtube.com/c/KrohanSpot,Krohan Spot,Male,652000,121093690,00:17:42,"1,062.00",9/20/2022,1400,Tamil,No,No,0,75,9/27/2022,1080,95,4,No,0,Jaimo
https://youtu.be/x-QZ5F2tIc4,"880,889",5 Japanese Gadgets Tested By Design Expert | Well Equipped | Epicurious,https://www.youtube.com/user/epicuriousdotcom,Epicurious,NA,4400000,1200886529,00:18:47,"1,127.00",8/29/2022,9500,English,Yes,Yes,0,780,9/20/2022,1080,1342,99,No,2,Thinesh
https://youtu.be/XsmpboIHVYw,"1,244,482",I'm Trilingual,https://www.youtube.com/c/JeffreyFever/featured,JeffreyFever ,Male,333000,13424933,00:03:54,234.00,4/18/2015,56000,English,Yes,Yes,0,18715,9/23/2022,1080,50,3,No,0,Aakash Dodia
https://youtu.be/XT0VEOcgHTo,"161,909",TRIP TO LADAKH BEGINS WITH FAMILY BRAND NEW CAR FOR TRIP XUV700 IN LADAKH TUBERBASSS,https://www.youtube.com/c/TuberBasss,Tuber Basss,Male,511000,74617877,00:17:20,"1,040.00",9/13/2022,6800,Tamil,No,Yes,1,144,9/20/2022,1080,596,25,No,0,Jaimo
https://youtu.be/xvO0YaBlzdA,"1,260,992",Inside KEM Hospital - Covid Frontline Faye D'Souza,https://www.youtube.com/c/FayeDSouza,Faye D'Souza,Female,220000,12243302,00:17:08,"1,028.00",5/20/2020,25000,English,No,Yes,3,1894,9/28/2020,1080,1400,18,No,0,Sanjay Lakshmanan
https://youtu.be/xVwgyebWDOA,"95,433",Range Rover VELAR IS HERE FINALLY,https://www.youtube.com/c/MyCountryMyRide/featured,My country My Ride,Male,4690000,461899439,00:12:15,735.00,9/13/2022,3600,Hindi,No,No,1,147,9/20/2022,1080,1032,7,No,2,Jaimo
https://youtu.be/xwJdeXJ4e_8,"5,684",[ EXCLUSIVE ] JM Financial's Vice Chairman Vishal Kampani on IPO Boom Business Models & India@75,https://www.youtube.com/c/yourstorytv,your story tv,N/A,163000,19809968,00:41:30,"2,490.00",10/11/2022,18,English,No,Yes,3,1,9/27/2022,1080,3600,20,No,0,Sanjay Lakshmanan
https://youtu.be/y6mKBvuyOTg,"40,554,502",Ensuring dignity of the poor,https://www.youtube.com/c/bjp,BJP,N/A,4450000,1254542963,00:00:46,46.00,7/4/2019,11000,Hindi,No,Yes,1,1567,9/28/2021,1080,31000,150,No,0,Sanjay Lakshmanan
https://youtu.be/Y6XZGKkraxg,"94,974",Breaking News out of D23 Expo! | Marvel Minute,https://www.youtube.com/c/marvel,Marvel Entertainment,NA,1960000,5183991691,00:01:24,84.00,9/13/2022,4300,English,Yes,Yes,0,303,9/19/2022,1080,8061,185,No,0,Thinesh
https://youtu.be/yCty1bt3U-E,"602,667",TRUE STORY M B Rajesh CPIM Kerala,https://www.youtube.com/c/CPIMKeralam,M B Rajesh,Male,138000,5153946,00:19:58,"1,198.00",2/8/2020,49000,Malayalam,Yes,Yes,3,17217,9/16/2022,720,980,21,No,1,Sanjay Lakshmanan
https://youtu.be/YiqMX4dw4Yo,"9,740,622",SOUNDS!! - BLENDER 2.9 ( Software),https://www.youtube.com/c/TheGebonions,The Gebonions,N/A,436000,50159382,00:01:23,83.00,10/12/2021,390000,Malayalam,Yes,Yes,0,8100,2/24/2022,1080,42,2,No,0,Sanjay Lakshmanan
https://youtu.be/yjScq1TlcxE,"31,519",How Content Creators Make Huge Money On Social Media - Exposed!,https://www.youtube.com/c/RahulMyoutubeChannel,Rahul M,Male,437000,40888565,00:07:28,448.00,9/13/2022,2000,Tamil,No,Yes,0,197,9/16/2022,2160,452,14,No,2,Thinesh
https://youtu.be/yJSsq2fW5ZE,"3,644,897",Gravitas Plus Explained: Sri Lankan ecoNomic crisis,https://www.youtube.com/c/WION,WION,N/A,6870000,3238171765,00:07:55,475.00,4/16/2022,51000,English,Yes,Yes,3,7358,9/27/2022,1080,82000,151,Yes,8,Sanjay Lakshmanan
https://youtu.be/ym4uVS-5tSA,"105,490,591",10 Roads You Would Never Want to Drive On,(14) TheRichest - YouTube,The Richest,Male,15100000,2927451583,00:06:23,383.00,10/29/2015,209000,English,Yes,Yes,0,12090,9/23/2022,1080,2200,23,No,7,Aakash Dodia
https://youtu.be/ymjQSW4GtQA,"112,122",Is HOMEOPATHY a SCAM?,https://www.youtube.com/c/AnOpenLetter001,An Open Letter 001,Male,380000,25645698,00:00:30,30.00,16/07/2022,38000,Hindi,Yes,Yes,2,4200,9/23/2022,1080,221,6,Yes,2,Shashank
https://youtu.be/yN9XgwVHvK4,"4,166,563",Why Genghis Khan Refused To Invade India,(8) Abhijit Chavda - YouTube,Abhijit Chavda,Male,428000,36583202,00:22:26,"1,346.00",12/19/2020,150000,English,Yes,Yes,0,17765,9/23/2022,1080,1000,17,No,4,Aakash Dodia
https://youtu.be/yNaN5kYTNLY,"3,043,609",AAPKE 20s ke liye COMPLETE FINANCIAL PLANNING! | Investing for Beginners 2021 | Ankur Warikoo Hindi,https://www.youtube.com/c/warikoo,Ankur Waikoo,Male,2180000,138914932,00:19:12,"1,152.00",19/01/2021,137602,Hindi,No,Yes,1,13000,9/23/2022,1080,705,42,No,1,Shashank
https://youtu.be/yP3WyefjzaM,"4,105,352",iPhone 14 Pro Max vs 14 Pro / 14 / 13 / 13 mini / 12 / SE Battery Test!,https://www.youtube.com/c/Mrwhosetheboss/featured,Mrwhosetheboss,Male,11600000,1925268338,00:11:17,677.00,9/15/2022,103000,English,No,Yes,0,8400,9/22/2022,2160,1448,19,No,0,Jaimo
https://youtu.be/YrcTF7h2pE8,"24,316",LEVEL For 1CR+ SALARY In MAANG ??TIER-3 To 5x SALARY as GOOGLE Data Engineer,https://www.youtube.com/c/LearningBridge,E-Learning Bridge,Male,108000,5738229,00:28:51,"1,731.00",9/17/2022,548,English,No,No,1,39,9/23/2022,1080,230,4,No,5,Jaimo
https://youtu.be/yRpLlJmRo2w,"4,925,529",Introduction to Java Language | Lecture 1 | Complete Placement Course,(2) Apna College - YouTube,Apna College,Male,2540000,302841642,00:18:46,"1,126.00",9/16/2021,341000,Hindi,No,Yes,0,3183,9/23/2022,1080,586,12,No,1,Aakash Dodia
https://youtu.be/YTedmvda7Ng,"2,600,221","Jaan Hai Meri (Full Video) Radhe Shyam | Prabhas, Pooja Hegde | Armaan M, Amaal M, Rashmi Virag",https://www.youtube.com/tseries,T-Series,N/A,225000000,202297027307,00:04:10,250.00,4/7/2022,48000,Hindi,No,Yes,1,666,9/21/2022,2160,17489,795,No,15,Harshit Prajapat
https://youtu.be/YWmlu_oSBrA,"263,087",9 months later.. fallen in Love with unique beautiful DUCATI V4S,https://www.youtube.com/c/jsfilmsindia/featured,JS Films,Male,3240000,616172107,00:15:40,940.00,9/8/2022,21000,Hindi,No,No,0,985,9/24/2022,1080,1244,44,No,0,Jaimo
https://youtu.be/yxYKAcyVVik,"137,751",2023 Ferrari Purosangue - The India-friendly V12 Ferrari! | First Look | Autocar India,https://www.youtube.com/c/autocarindia1/featured,Autocar India,Male,2100000,762498230,00:06:10,370.00,9/14/2022,2000,English,No,Yes,1,130,9/21/2022,1080,3363,60,No,0,Jaimo
https://youtu.be/yzXS2Nj7GVQ,"11,822,265",The Best Performances Of The Decade Decoded Film Companion,https://www.youtube.com/c/TheFilmCompanion,Anupama Chopra,Female,1430000,406566113,01:17:23,"4,643.00",11/25/2019,212000,English,Yes,Yes,3,40803,9/28/2021,1080,2600,100,Yes,0,Sanjay Lakshmanan
https://youtu.be/Z_4IjTZW14c,"1,604,683",Prakhar Raj Become Data Scientist at Simpl | Data Scientist Interview | Applied Ai Course Reviews,https://www.youtube.com/c/AppliedAICourse,Applied AI Course,Company,81100,13528918,00:18:49,"1,129.00",22/12/2020,445,English,No,Yes,3,28,5/22/2022,720,512,18,No,1,Shashank
https://youtu.be/z0IZugG2RqU,"1,021,985",How to setup Drip Irrigation,https://www.youtube.com/c/FarmersFriend,Farmers Friend,N/A,142000,7809752,00:03:07,187.00,7/24/2019,7400,English,No,Yes,0,98,9/28/2021,1080,64,7,Yes,0,Sanjay Lakshmanan
https://youtu.be/z1PGJ9quPV8,"609,550",Make Your First AI in 15 Minutes with Python,https://www.youtube.com/c/Khanradcoder,Khanrad,Male,18600,1499122,00:16:36,996.00,1/29/2021,14000,English,Yes,Yes,0,410,9/25/2022,1080,66,5,No,0,Harshit Prajapat
https://youtu.be/z8qSUNvvpHE,"21,735",A Geopolitical Tour of This World,https://www.youtube.com/c/StudyGlows,Siddhant Agnihotri,Male,13200000,"233,236,895",00:11:55,715.00,4/1/2021,13000,Hindi,No,Yes,1,89,9/21/2022,1080,7000,105,No,4,Adarsh
